   0.048299   4.939322e+01    5.238908e+01  
   0.049275   4.859097e+01    5.143830e+01  
   0.050270   4.782903e+01    5.049359e+01  
   0.051286   4.710337e+01    4.955359e+01  
   0.052322   4.640996e+01    4.861980e+01  
   0.053379   4.574074e+01    4.769186e+01  
   0.054457   4.509974e+01    4.677033e+01  
   0.055557   4.447890e+01    4.585491e+01  
   0.056680   4.387418e+01    4.494537e+01  
   0.057825   4.328559e+01    4.404311e+01  
   0.058993   4.270909e+01    4.314790e+01  
   0.060184   4.213663e+01    4.226028e+01  
   0.061400   4.156820e+01    4.137936e+01  
   0.062641   4.099976e+01    4.050576e+01  
   0.063906   4.041924e+01    3.964074e+01  
   0.065197   3.982500e+01    3.878349e+01  
   0.066514   3.921061e+01    3.793459e+01  
   0.067858   3.856880e+01    3.709398e+01  
   0.069229   3.789233e+01    3.626221e+01  
   0.070627   3.717675e+01    3.543982e+01  
   0.072054   3.641884e+01    3.462617e+01  
   0.073510   3.561618e+01    3.382183e+01  
   0.074994   3.476836e+01    3.302783e+01  
   0.076509   3.387741e+01    3.224308e+01  
   0.078055   3.294696e+01    3.146811e+01  
   0.079632   3.198223e+01    3.070342e+01  
   0.081241   3.099131e+01    2.994900e+01  
   0.082882   2.998224e+01    2.920530e+01  
   0.084556   2.896389e+01    2.847230e+01  
   0.086264   2.794555e+01    2.775000e+01  
   0.088007   2.693608e+01    2.703841e+01  
   0.089785   2.594555e+01    2.633796e+01  
   0.091598   2.498164e+01    2.564899e+01  
   0.093449   2.405319e+01    2.497076e+01  
   0.095337   2.316910e+01    2.430401e+01  
   0.097263   2.233661e+01    2.364872e+01  
   0.099227   2.156217e+01    2.300520e+01  
   0.101230   2.085183e+01    2.237341e+01  
   0.103280   2.020962e+01    2.175121e+01  
   0.105360   1.963473e+01    2.114398e+01  
   0.107490   1.912718e+01    2.054607e+01  
   0.109660   1.868170e+01    1.996063e+01  
   0.111880   1.828904e+01    1.938524e+01  
   0.114140   1.794032e+01    1.882272e+01  
   0.116440   1.762184e+01    1.827314e+01  
   0.118800   1.732069e+01    1.773201e+01  
   0.121200   1.702317e+01    1.720418e+01  
   0.123650   1.671597e+01    1.668752e+01  
   0.126140   1.638741e+01    1.618419e+01  
   0.128690   1.602821e+01    1.569028e+01  
   0.131290   1.563111e+01    1.520795e+01  
   0.133940   1.519410e+01    1.473727e+01  
   0.136650   1.471597e+01    1.427659e+01  
   0.139410   1.420237e+01    1.382773e+01  
   0.142230   1.365973e+01    1.338912e+01  
   0.145100   1.309856e+01    1.296236e+01  
   0.148030   1.252972e+01    1.254596e+01  
   0.151020   1.196814e+01    1.213999e+01  
   0.154070   1.142752e+01    1.174448e+01  
   0.157180   1.092239e+01    1.135945e+01  
   0.160360   1.046441e+01    1.098372e+01  
   0.163600   1.006208e+01    1.061849e+01  
   0.166900   9.716178e+00    1.026369e+01  
   0.170280   9.423092e+00    9.917220e+00  
   0.173710   9.173949e+00    9.582101e+00  
   0.177220   8.956654e+00    9.255324e+00  
   0.180800   8.759517e+00    8.937857e+00  
   0.184460   8.569636e+00    8.628819e+00  
   0.188180   8.373305e+00    8.329820e+00  
   0.191980   8.158429e+00    8.039150e+00  
   0.195860   7.916542e+00    7.756802e+00  
   0.199820   7.644017e+00    7.482747e+00  
   0.203860   7.345287e+00    7.216930e+00  
   0.207970   7.030028e+00    6.959887e+00  
   0.212180   6.710738e+00    6.709698e+00  
   0.216460   6.400720e+00    6.468084e+00  
   0.220830   6.111263e+00    6.233790e+00  
   0.225300   5.850428e+00    6.006266e+00  
   0.229850   5.623458e+00    5.786456e+00  
   0.234490   5.429949e+00    5.573747e+00  
   0.239230   5.264257e+00    5.367613e+00  
   0.244060   5.117512e+00    5.168406e+00  
   0.248990   4.977621e+00    4.975615e+00  
   0.254020   4.834102e+00    4.789161e+00  
   0.259150   4.678488e+00    4.608951e+00  
   0.264390   4.507555e+00    4.434558e+00  
   0.269730   4.324528e+00    4.266226e+00  
   0.275180   4.136259e+00    4.103537e+00  
   0.280740   3.950894e+00    3.946408e+00  
   0.286410   3.776493e+00    3.794740e+00  
   0.292190   3.619308e+00    3.648429e+00  
   0.298100   3.481634e+00    3.506895e+00  
   0.304120   3.360570e+00    3.370536e+00  
   0.310260   3.249705e+00    3.239014e+00  
   0.316530   3.142307e+00    3.112034e+00  
   0.322920   3.032813e+00    2.989709e+00  
   0.329450   2.917917e+00    2.871576e+00  
   0.336100   2.798103e+00    2.757908e+00  
   0.342890   2.677684e+00    2.648269e+00  
   0.349820   2.562143e+00    2.542587e+00  
   0.356890   2.455188e+00    2.440782e+00  
   0.364090   2.357950e+00    2.342900e+00  
   0.371450   2.269339e+00    2.248454e+00  
   0.378950   2.186211e+00    2.157630e+00  
   0.386610   2.104534e+00    2.070105e+00  
   0.394420   2.022010e+00    1.985922e+00  
   0.402390   1.938841e+00    1.904896e+00  
   0.410520   1.856801e+00    1.826953e+00  
   0.418810   1.778350e+00    1.752017e+00  
   0.427270   1.705139e+00    1.679925e+00  
   0.435900   1.637088e+00    1.610611e+00  
   0.444710   1.572706e+00    1.543929e+00  
   0.453690   1.510339e+00    1.479888e+00  
   0.462860   1.448820e+00    1.418281e+00  
   0.472210   1.388187e+00    1.359114e+00  
   0.481740   1.329650e+00    1.302319e+00  
   0.491480   1.273936e+00    1.247660e+00  
   0.501410   1.221366e+00    1.195198e+00  
   0.511530   1.171376e+00    1.144868e+00  
   0.521870   1.123119e+00    1.096467e+00  
   0.532410   1.076193e+00    1.050038e+00  
   0.543170   1.030678e+00    1.005441e+00  
   0.554140   9.869776e-01    9.626660e-01  
   0.565330   9.453731e-01    9.216214e-01  
   0.576750   9.056634e-01    8.822238e-01  
   0.588400   8.675260e-01    8.444278e-01  
   0.600290   8.306786e-01    8.081572e-01  
   0.612420   7.952019e-01    7.733694e-01  
   0.624790   7.611765e-01    7.400209e-01  
   0.637410   7.286025e-01    7.080423e-01  
   0.650290   6.974797e-01    6.773699e-01  
   0.663420   6.675261e-01    6.479879e-01  
   0.676830   6.387416e-01    6.197929e-01  
   0.690500   6.111263e-01    5.927917e-01  
   0.704450   5.846800e-01    5.669086e-01  
   0.718680   5.593626e-01    5.421103e-01  
   0.733200   5.350530e-01    5.183469e-01  
   0.748010   5.117512e-01    4.955869e-01  
   0.763120   4.893767e-01    4.737842e-01  
   0.778540   4.679698e-01    4.528956e-01  
   0.794260   4.474900e-01    4.329056e-01  
   0.810310   4.278166e-01    4.137487e-01  
   0.826680   4.089898e-01    3.954114e-01  
   0.843380   3.909289e-01    3.778565e-01  
   0.860410   3.736421e-01    3.610586e-01  
   0.877800   3.570930e-01    3.449653e-01  
   0.895530   3.412414e-01    3.295727e-01  
   0.913620   3.260630e-01    3.148405e-01  
   0.932080   3.115377e-01    3.007399e-01  
   0.950910   2.976333e-01    2.872506e-01  
   0.970110   2.843174e-01    2.743520e-01  
   0.989710   2.715781e-01    2.620052e-01  
   1.009700   2.593910e-01    2.501985e-01  
   1.030100   2.477240e-01    2.389026e-01  
   1.050900   2.365610e-01    2.281059e-01  
   1.072100   2.258817e-01    2.177905e-01  
   1.093800   2.156660e-01    2.078944e-01  
   1.115900   2.058978e-01    1.984499e-01  
   1.138400   1.965570e-01    1.894388e-01  
   1.161400   1.876193e-01    1.808072e-01  
   1.184900   1.790807e-01    1.725447e-01  
   1.208800   1.709130e-01    1.646722e-01  
   1.233300   1.631081e-01    1.571127e-01  
   1.258200   1.556419e-01    1.499169e-01  
   1.283600   1.485103e-01    1.430415e-01  
   1.309500   1.416931e-01    1.364753e-01  
   1.336000   1.351783e-01    1.301839e-01  
   1.363000   1.289537e-01    1.241820e-01  
   1.390500   1.230074e-01    1.184581e-01  
   1.418600   1.173271e-01    1.129820e-01  
   1.447200   1.118967e-01    1.077639e-01  
   1.476500   1.067123e-01    1.027598e-01  
   1.506300   1.017617e-01    9.799604e-02  
   1.536700   9.703277e-02    9.344733e-02  
   1.567800   9.251756e-02    8.909234e-02  
   1.599400   8.820795e-02    8.495129e-02  
   1.631800   8.409184e-02    8.097828e-02  
   1.664700   8.016119e-02    7.720354e-02  
   1.698400   7.641195e-02    7.358599e-02  
   1.732700   7.282800e-02    7.014157e-02  
   1.767700   6.941336e-02    6.685359e-02  
   1.803400   6.615193e-02    6.371643e-02  
   1.839800   6.303562e-02    6.072446e-02  
   1.877000   6.006848e-02    5.786463e-02  
   1.914900   5.723438e-02    5.513979e-02  
   1.953600   5.452928e-02    5.253787e-02  
   1.993000   5.194916e-02    5.006074e-02  
   2.033300   4.948998e-02    4.769161e-02  
   2.074400   4.714368e-02    4.543272e-02  
   2.116300   4.490623e-02    4.327982e-02  
   2.159000   4.276957e-02    4.122870e-02  
   2.202600   4.073369e-02    3.927086e-02  
